,FAT_YEARMONTH,FAT_DAY,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,BEGIN_TIME,END_DAY,END_TIME,EPISODE_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,CZ_TIMEZONE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE
134,201306,11,20123,445578,D,67,M,In Water,1500,11,1500,73572,FLORIDA,2013,June,Rip Current,Z,112,COASTAL BAY,TAE,EST-5,2,0,1,0,0,0,Broadcast Media
135,201305,31,20696,445901,D,41,M,Boating,2230,31,430,73482,ARKANSAS,2013,May,Flash Flood,C,127,SCOTT,LZK,CST-6,1,0,5,0,9200000,0,Newspaper
136,201305,31,20697,445901,D,32,M,Boating,2230,31,430,73482,ARKANSAS,2013,May,Flash Flood,C,127,SCOTT,LZK,CST-6,1,0,5,0,9200000,0,Newspaper
137,201305,31,20698,445901,D,60,F,Boating,2230,31,430,73482,ARKANSAS,2013,May,Flash Flood,C,127,SCOTT,LZK,CST-6,1,0,5,0,9200000,0,Newspaper
138,201305,31,20699,445901,D,65,F,Permanent Home,2230,31,430,73482,ARKANSAS,2013,May,Flash Flood,C,127,SCOTT,LZK,CST-6,1,0,5,0,9200000,0,Newspaper
139,201305,31,20700,445901,D,42,F,Vehicle/Towed Trailer,2230,31,430,73482,ARKANSAS,2013,May,Flash Flood,C,127,SCOTT,LZK,CST-6,1,0,5,0,9200000,0,Newspaper
140,201305,31,20265,445954,D,18,M,In Water,2015,31,230,73482,ARKANSAS,2013,May,Flash Flood,C,119,PULASKI,LZK,CST-6,0,0,1,0,0,0,Law Enforcement
141,201304,18,20181,446122,D,80,F,Vehicle/Towed Trailer,915,18,1330,73541,MISSOURI,2013,April,Flash Flood,C,99,JEFFERSON,LSX,CST-6,0,0,1,0,0,0,Fire Department/Rescue
142,201305,9,20190,447056,D,36,M,In Water,1300,9,1300,73874,E PACIFIC,2013,May,Marine Strong Wind,Z,530,SAN FRANCISCO / SAN PABLO / SUISUN BAY AND W DELTA,MTR,PST-8,0,0,1,0,0,0,Broadcast Media
143,201304,20,20221,447506,D,32,M,Outside/Open Areas,1015,20,1015,73985,COLORADO,2013,April,Avalanche,Z,34,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET,BOU,MST-7,0,0,5,0,0,0,State Official
144,201304,20,20222,447506,D,32,M,Outside/Open Areas,1015,20,1015,73985,COLORADO,2013,April,Avalanche,Z,34,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET,BOU,MST-7,0,0,5,0,0,0,State Official
145,201304,20,20223,447506,D,33,M,Outside/Open Areas,1015,20,1015,73985,COLORADO,2013,April,Avalanche,Z,34,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET,BOU,MST-7,0,0,5,0,0,0,State Official
146,201304,20,20224,447506,D,33,M,Outside/Open Areas,1015,20,1015,73985,COLORADO,2013,April,Avalanche,Z,34,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET,BOU,MST-7,0,0,5,0,0,0,State Official
147,201304,20,20225,447506,D,36,M,Outside/Open Areas,1015,20,1015,73985,COLORADO,2013,April,Avalanche,Z,34,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET,BOU,MST-7,0,0,5,0,0,0,State Official
148,201306,10,20228,447566,I,51,M,Vehicle/Towed Trailer,1545,10,1555,73995,NEVADA,2013,June,Dust Storm,Z,30,HUMBOLDT,LKN,PST-8,0,37,0,1,150000000,0,Law Enforcement
149,201306,2,20229,447633,D,21,M,Outside/Open Areas,1000,2,2000,74014,ARIZONA,2013,June,Excessive Heat,Z,23,GREATER PHOENIX AREA,PSR,MST-7,0,0,1,0,0,0,Broadcast Media
150,201304,13,20230,447853,D,40,F,Outside/Open Areas,1400,13,1400,74043,WASHINGTON,2013,April,Avalanche,Z,519,WEST SLOPES CENTRAL CASCADES AND PASSES,SEW,PST-8,5,0,1,0,0,0,Park/Forest Service
151,201304,13,20231,447854,D,40,M,Outside/Open Areas,1300,13,1300,74043,WASHINGTON,2013,April,Avalanche,Z,519,WEST SLOPES CENTRAL CASCADES AND PASSES,SEW,PST-8,2,0,1,0,0,0,Park/Forest Service
152,201304,3,20233,448122,D,64,M,In Water,1240,3,1250,74092,GULF OF MEXICO,2013,April,Marine High Wind,Z,630,NORTH MOBILE BAY,MOB,CST-6,1,0,1,0,12400000,0,Mesonet
153,201304,19,20234,448423,D,64,M,Vehicle/Towed Trailer,1845,20,600,73959,INDIANA,2013,April,Flood,C,57,HAMILTON,IND,EST-5,0,0,2,0,25000000000,1000,Broadcast Media
154,201304,20,20235,448423,D,42,M,Vehicle/Towed Trailer,1845,20,600,73959,INDIANA,2013,April,Flood,C,57,HAMILTON,IND,EST-5,0,0,2,0,25000000000,1000,Broadcast Media
155,201304,3,20244,448660,D,18,M,Vehicle/Towed Trailer,430,3,1200,74137,TEXAS,2013,April,Winter Weather,Z,6,HARTLEY,AMA,CST-6,0,0,1,0,10000,0,Broadcast Media
156,201304,3,20237,448662,D,62,M,Outside/Open Areas,430,3,1200,74137,TEXAS,2013,April,Winter Weather,Z,7,MOORE,AMA,CST-6,1,0,1,0,15000,0,Broadcast Media
157,201304,3,20239,448693,D,56,M,Vehicle/Towed Trailer,430,3,1200,74137,TEXAS,2013,April,Winter Weather,Z,12,POTTER,AMA,CST-6,2,0,1,0,45000,0,Broadcast Media
158,201306,12,20243,448714,D,50,M,Outside/Open Areas,1000,12,2000,74205,ARIZONA,2013,June,Excessive Heat,Z,28,CENTRAL DESERTS,PSR,MST-7,0,0,1,0,0,0,Broadcast Media
159,201306,16,20245,448793,D,49,M,Outside/Open Areas,0,18,0,74207,ARIZONA,2013,June,Heat,Z,27,SOUTHWEST MARICOPA COUNTY,PSR,MST-7,0,0,4,0,0,0,Broadcast Media
160,201306,16,20246,448793,D,49,M,Outside/Open Areas,0,18,0,74207,ARIZONA,2013,June,Heat,Z,27,SOUTHWEST MARICOPA COUNTY,PSR,MST-7,0,0,4,0,0,0,Broadcast Media
161,201306,16,20247,448793,D,49,M,Outside/Open Areas,0,18,0,74207,ARIZONA,2013,June,Heat,Z,27,SOUTHWEST MARICOPA COUNTY,PSR,MST-7,0,0,4,0,0,0,Broadcast Media
162,201306,16,20248,448793,D,49,M,Outside/Open Areas,0,18,0,74207,ARIZONA,2013,June,Heat,Z,27,SOUTHWEST MARICOPA COUNTY,PSR,MST-7,0,0,4,0,0,0,Broadcast Media
163,201304,11,20253,448845,I,66,M,Permanent Home,2100,11,1200,73832,SOUTH DAKOTA,2013,April,Winter Storm,Z,6,BROWN,ABR,CST-6,0,0,0,1,0,0,Official NWS Observations
164,201304,11,20252,448926,D,34,M,Outside/Open Areas,1230,11,1230,74228,UTAH,2013,April,Avalanche,Z,8,WASATCH MOUNTAINS SOUTH OF I-80,SLC,MST-7,0,0,1,0,0,0,Other Federal Agency
165,201304,28,20254,449551,D,44,F,In Water,1300,29,1500,74008,PUERTO RICO,2013,April,High Surf,Z,5,NORTH CENTRAL,SJU,AST-4,3,0,1,0,0,0,Emergency Manager
166,201307,6,21516,451380,D,30,M,In Water,1100,6,1100,74639,FLORIDA,2013,July,Rip Current,Z,141,COASTAL VOLUSIA COUNTY,MLB,EST-5,0,0,1,0,0,0,Broadcast Media
167,201303,22,20275,451396,D,70,M,Vehicle/Towed Trailer,900,24,1000,72243,KENTUCKY,2013,March,Flood,C,101,HENDERSON,PAH,CST-6,0,0,1,0,20000,0,Newspaper
168,201306,6,20276,451422,D,55,M,In Water,1200,6,1400,74648,HAWAII,2013,June,High Surf,Z,5,OAHU SOUTH SHORE,HFO,HST-10,1,0,1,0,0,0,Trained Spotter
169,201305,19,21392,451506,D,79,M,Mobile/Trailer Home,1720,19,1750,73821,OKLAHOMA,2013,May,Tornado,C,125,POTTAWATOMIE,OUN,CST-6,6,0,2,0,0,0,NWS Storm Survey
170,201305,19,21393,451506,D,76,M,Vehicle/Towed Trailer,1720,19,1750,73821,OKLAHOMA,2013,May,Tornado,C,125,POTTAWATOMIE,OUN,CST-6,6,0,2,0,0,0,NWS Storm Survey
171,201305,20,21489,451572,D,63,M,Business,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
172,201305,20,21473,451572,D,38,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
173,201305,20,21474,451572,D,45,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
174,201305,20,21475,451572,D,40,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
175,201305,20,21476,451572,D,70,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
176,201305,20,21477,451572,D,7,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
177,201305,20,21478,451572,D,4,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
178,201305,20,21479,451572,D,49,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
179,201305,20,21480,451572,D,51,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
180,201305,20,21485,451572,D,46,M,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
181,201305,20,21486,451572,D,54,M,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
182,201305,20,21487,451572,D,65,M,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
183,201305,20,21488,451572,D,39,M,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
184,201305,1,21494,451572,D,90,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
185,201305,20,21471,451572,D,29,F,Permanent Structure,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
186,201305,20,21472,451572,D,49,F,Permanent Structure,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
187,201305,20,21493,451572,D,0,M,Permanent Structure,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
188,201305,20,21481,451572,D,9,F,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
189,201305,20,21482,451572,D,9,F,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
190,201305,20,21483,451572,D,9,F,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
191,201305,20,21484,451572,D,9,F,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
192,201305,20,21490,451572,D,8,M,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
193,201305,20,21491,451572,D,9,M,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
194,201305,20,21492,451572,D,9,M,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,CST-6,207,0,24,0,2000000000,0,NWS Storm Survey
195,201305,12,20407,451689,D,41,M,Boating,1000,10,1000,74626,LOUISIANA,2013,May,Lightning,C,23,CAMERON,LCH,CST-6,0,0,1,0,0,0,Broadcast Media
196,201305,17,20305,451828,D,1,M,Vehicle/Towed Trailer,1210,17,1220,74720,TEXAS,2013,May,Excessive Heat,Z,119,DALLAS,FWD,CST-6,0,0,1,0,0,0,Newspaper
197,201306,1,20319,452213,D,19,M,In Water,1537,1,1537,74790,NORTH CAROLINA,2013,June,Rip Current,Z,95,CARTERET,MHX,EST-5,0,0,1,0,0,0,Broadcast Media
198,201307,8,20901,452430,D,51,F,In Water,1430,8,1600,74724,NEW MEXICO,2013,July,Flash Flood,C,49,SANTA FE,ABQ,MST-7,0,0,1,0,0,0,Trained Spotter
199,201307,10,20884,452679,D,13,M,Under Tree,1350,10,1350,74859,KENTUCKY,2013,July,Thunderstorm Wind,C,111,JEFFERSON,LMK,EST-5,0,0,1,0,0,0,Law Enforcement
200,201306,20,20323,452850,D,48,M,Vehicle/Towed Trailer,645,20,1000,74886,NORTH DAKOTA,2013,June,Flash Flood,C,73,RANSOM,FGF,CST-6,0,0,1,0,5000,50000,Law Enforcement
201,201305,26,20325,452886,D,29,M,Outside/Open Areas,1450,26,1451,74895,ILLINOIS,2013,May,Lightning,C,173,SHELBY,ILX,CST-6,0,0,1,0,0,0,Newspaper
202,201305,15,21102,452969,D,62,M,In Water,1230,15,1230,74907,FLORIDA,2013,May,Rip Current,Z,25,DUVAL,JAX,EST-5,0,0,1,0,0,0,Broadcast Media
203,201306,27,20341,453003,D,86,M,In Water,1600,27,2000,74520,PENNSYLVANIA,2013,June,Flash Flood,C,35,CLINTON,CTP,EST-5,0,0,1,0,2100000,0,Emergency Manager
204,201305,25,20401,453032,D,81,F,Vehicle/Towed Trailer,600,25,945,73848,TEXAS,2013,May,Flash Flood,C,29,BEXAR,EWX,CST-6,0,0,2,0,0,0,Emergency Manager
205,201305,25,20402,453032,D,30,F,Vehicle/Towed Trailer,600,25,945,73848,TEXAS,2013,May,Flash Flood,C,29,BEXAR,EWX,CST-6,0,0,2,0,0,0,Emergency Manager
206,201305,20,20331,453203,D,42,M,Vehicle/Towed Trailer,1505,20,1505,74954,FLORIDA,2013,May,Thunderstorm Wind,C,83,MARION,JAX,EST-5,0,0,1,0,0,0,Fire Department/Rescue
207,201305,20,20399,453503,D,19,M,Vehicle/Towed Trailer,1813,20,1813,73708,ARKANSAS,2013,May,Thunderstorm Wind,C,143,WASHINGTON,TSA,CST-6,0,0,1,0,2000,0,Broadcast Media
208,201305,28,20339,453577,I,43,M,Vehicle/Towed Trailer,1945,28,1945,75007,PENNSYLVANIA,2013,May,Thunderstorm Wind,C,39,CRAWFORD,CLE,EST-5,0,0,0,1,15000,0,Newspaper
209,201305,30,20340,453578,D,17,F,Outside/Open Areas,1620,30,1620,74413,ILLINOIS,2013,May,Lightning,C,43,DU PAGE,LOT,CST-6,0,0,1,0,0,0,Newspaper
210,201305,31,21384,453682,D,67,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,CST-6,26,0,8,0,300000,0,NWS Storm Survey
211,201305,31,21385,453682,D,35,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,CST-6,26,0,8,0,300000,0,NWS Storm Survey
212,201305,31,21386,453682,D,26,F,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,CST-6,26,0,8,0,300000,0,NWS Storm Survey
213,201305,31,21387,453682,D,0,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,CST-6,26,0,8,0,300000,0,NWS Storm Survey
214,201305,31,21388,453682,D,32,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,CST-6,26,0,8,0,300000,0,NWS Storm Survey
215,201305,31,21389,453682,D,55,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,CST-6,26,0,8,0,300000,0,NWS Storm Survey
216,201305,31,21390,453682,D,24,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,CST-6,26,0,8,0,300000,0,NWS Storm Survey
217,201305,31,21391,453682,D,45,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,CST-6,26,0,8,0,300000,0,NWS Storm Survey
218,201305,27,20417,454104,D,15,M,In Water,1115,27,1115,75122,FLORIDA,2013,May,Rip Current,Z,172,COASTAL BROWARD COUNTY,MFL,EST-5,0,0,1,0,0,0,Newspaper
219,201305,31,20419,454122,D,17,M,In Water,1350,31,1350,75124,FLORIDA,2013,May,Rip Current,Z,168,COASTAL PALM BEACH COUNTY,MFL,EST-5,0,0,1,0,0,0,Newspaper
220,201306,6,20355,454124,D,86,F,Permanent Home,1200,9,1900,75126,NEVADA,2013,June,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,3,0,1,0,0,0,County Official
221,201306,8,20356,454125,D,69,M,Outside/Open Areas,1200,9,1900,75127,ARIZONA,2013,June,Excessive Heat,Z,36,LAKE MEAD NATIONAL RECREATION AREA,VEF,MST-7,5,0,1,0,0,0,Broadcast Media
222,201307,22,20385,454912,D,63,M,Outside/Open Areas,1745,22,1745,75284,WEST VIRGINIA,2013,July,Heavy Rain,C,79,PUTNAM,RLX,EST-5,0,0,1,0,0,0,Broadcast Media
223,201305,31,20371,454927,D,21,M,Other,1906,31,2206,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,5,0,50000,0,Storm Chaser
224,201305,31,20372,454927,D,3,M,Other,1906,31,2206,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,5,0,50000,0,Storm Chaser
225,201305,31,20373,454927,D,0,F,Other,1906,31,2206,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,5,0,50000,0,Storm Chaser
226,201305,31,20374,454927,D,3,F,Other,1906,31,2206,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,5,0,50000,0,Storm Chaser
227,201305,31,20375,454927,D,4,F,Other,1906,31,2206,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,5,0,50000,0,Storm Chaser
228,201305,31,20376,454961,D,34,F,Other,2000,31,2200,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,7,0,0,0,Emergency Manager
229,201305,31,20377,454961,D,34,F,Other,2000,31,2200,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,7,0,0,0,Emergency Manager
230,201305,31,20378,454961,D,7,F,Other,2000,31,2200,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,7,0,0,0,Emergency Manager
231,201305,31,20379,454961,D,4,M,Other,2000,31,2200,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,7,0,0,0,Emergency Manager
232,201305,31,20380,454961,D,8,M,Other,2000,31,2200,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,7,0,0,0,Emergency Manager
233,201305,31,20381,454961,D,33,M,Other,2000,31,2200,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,7,0,0,0,Emergency Manager
234,201305,31,20382,454961,D,4,M,Other,2000,31,2200,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,7,0,0,0,Emergency Manager
235,201305,1,20383,454966,D,65,M,Vehicle/Towed Trailer,2300,31,2359,75037,OKLAHOMA,2013,May,Flash Flood,C,109,OKLAHOMA,OUN,CST-6,0,0,1,0,15000,0,Emergency Manager
236,201307,27,20702,456160,D,15,M,In Water,1435,27,1436,75560,MICHIGAN,2013,July,Rip Current,Z,77,BERRIEN,IWX,EST-5,0,0,1,0,0,0,Broadcast Media
237,201305,25,20403,456192,D,18,M,In Water,1500,25,1500,73848,TEXAS,2013,May,Flash Flood,C,187,GUADALUPE,EWX,CST-6,0,0,1,0,0,0,Fire Department/Rescue
238,201306,28,20471,456447,D,87,F,Mobile/Trailer Home,500,28,1130,75602,NEW YORK,2013,June,Flash Flood,C,57,MONTGOMERY,ALY,EST-5,0,0,1,0,0,0,Broadcast Media
239,201305,4,20557,456486,D,33,M,Vehicle/Towed Trailer,0,8,200,75608,ILLINOIS,2013,May,Flood,C,143,PEORIA,ILX,CST-6,0,0,1,0,28000000,0,Emergency Manager
240,201306,13,20414,456995,D,20,F,Under Tree,1615,13,1615,75706,NORTH CAROLINA,2013,June,Thunderstorm Wind,C,135,ORANGE,RAH,EST-5,0,0,1,0,3000,0,Newspaper
241,201306,13,20415,457027,D,76,M,Under Tree,1407,13,1407,75600,NORTH CAROLINA,2013,June,Thunderstorm Wind,C,193,WILKES,RNK,EST-5,0,0,1,0,50000,0,State Official
242,201306,13,20416,457029,I,36,M,Permanent Structure,1415,13,1422,75600,NORTH CAROLINA,2013,June,Thunderstorm Wind,C,193,WILKES,RNK,EST-5,0,0,0,1,75000,0,Trained Spotter
243,201306,28,20420,457644,D,54,F,In Water,930,28,1200,75819,OREGON,2013,June,Rip Current,Z,2,CENTRAL OREGON COAST,PQR,PST-8,0,0,1,0,0,0,Broadcast Media
244,201306,29,20422,457704,D,66,M,Outside/Open Areas,1200,30,2359,75828,NEVADA,2013,June,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,353,0,2,0,25000000000,0,Newspaper
245,201306,29,20421,457704,D,80,M,Permanent Home,1200,30,2359,75828,NEVADA,2013,June,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,353,0,2,0,25000000000,0,Newspaper
246,201306,30,20423,457705,D,26,M,Outside/Open Areas,1200,30,2359,75828,NEVADA,2013,June,Excessive Heat,Z,21,LAKE MEAD/LAKE MOHAVE NATIONAL RECREATION AREA,VEF,PST-8,5,0,1,0,0,0,Broadcast Media
247,201305,6,20424,457715,D,32,M,Outside/Open Areas,100,6,100,75671,NORTH CAROLINA,2013,May,Debris Flow,C,111,MCDOWELL,GSP,EST-5,0,0,1,0,20000,0,Newspaper
248,201307,21,20429,458291,D,20,M,In Water,800,11,800,75931,NORTH CAROLINA,2013,July,Rip Current,Z,95,CARTERET,MHX,EST-5,0,0,1,0,0,0,Broadcast Media
249,201308,1,20430,458470,I,47,,Unknown,0,6,0,75958,OREGON,2013,August,Wildfire,Z,509,EAST SLOPES OF THE OREGON CASCADES,PDT,PST-8,0,2,0,1,0,0,Fire Department/Rescue
250,201307,8,20455,458780,D,57,M,Unknown,0,8,0,76041,NEW YORK,2013,July,Excessive Heat,Z,74,RICHMOND (STATEN IS.),OKX,EST-5,0,0,1,0,0,0,Broadcast Media
251,201307,20,20456,458782,D,88,M,Unknown,0,21,0,76042,NEW YORK,2013,July,Excessive Heat,Z,74,RICHMOND (STATEN IS.),OKX,EST-5,0,0,1,0,0,0,Emergency Manager
252,201307,20,20457,458783,D,83,F,Unknown,0,21,0,76042,NEW YORK,2013,July,Excessive Heat,Z,73,BRONX,OKX,EST-5,0,0,1,0,0,0,Emergency Manager
253,201307,19,20458,458785,D,81,F,Unknown,0,21,0,76042,NEW YORK,2013,July,Excessive Heat,Z,72,NEW YORK (MANHATTAN),OKX,EST-5,0,0,1,0,0,0,Emergency Manager
254,201307,19,20889,458787,D,78,M,Unknown,0,21,0,76042,NEW YORK,2013,July,Excessive Heat,Z,75,KINGS (BROOKLYN),OKX,EST-5,0,0,4,0,0,0,Emergency Manager
255,201307,20,20890,458787,D,61,F,Unknown,0,21,0,76042,NEW YORK,2013,July,Excessive Heat,Z,75,KINGS (BROOKLYN),OKX,EST-5,0,0,4,0,0,0,Emergency Manager
256,201307,20,20891,458787,D,82,F,Unknown,0,21,0,76042,NEW YORK,2013,July,Excessive Heat,Z,75,KINGS (BROOKLYN),OKX,EST-5,0,0,4,0,0,0,Emergency Manager
257,201307,21,20892,458787,D,84,M,Unknown,0,21,0,76042,NEW YORK,2013,July,Excessive Heat,Z,75,KINGS (BROOKLYN),OKX,EST-5,0,0,4,0,0,0,Emergency Manager
258,201307,1,20927,458803,D,69,M,Outside/Open Areas,0,4,2359,75831,NEVADA,2013,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,213,0,27,10,0,0,Newspaper
259,201307,1,20928,458803,I,41,M,Outside/Open Areas,0,4,2359,75831,NEVADA,2013,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,213,0,27,10,0,0,Newspaper
260,201307,1,20929,458803,D,83,M,Outside/Open Areas,0,4,2359,75831,NEVADA,2013,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,213,0,27,10,0,0,Newspaper
261,201307,2,20930,458803,D,64,M,Outside/Open Areas,0,4,2359,75831,NEVADA,2013,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,213,0,27,10,0,0,Newspaper
262,201307,2,20932,458803,I,59,M,Outside/Open Areas,0,4,2359,75831,NEVADA,2013,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,213,0,27,10,0,0,Newspaper
263,201307,3,20934,458803,D,57,M,Outside/Open Areas,0,4,2359,75831,NEVADA,2013,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,213,0,27,10,0,0,Newspaper
264,201307,4,20938,458803,D,43,M,Outside/Open Areas,0,4,2359,75831,NEVADA,2013,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,213,0,27,10,0,0,Newspaper
265,201307,4,20940,458803,D,32,M,Outside/Open Areas,0,4,2359,75831,NEVADA,2013,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,213,0,27,10,0,0,Newspaper
